72 50
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
95.299452	106.756640	122.368345	185.471926	388.492024	661.440395	1167.971568	1291.555685	1500.504368	1532.365901	1594.491141	1624.167908	1660.446894	2701.821809	2779.301314	2899.567861	3039.231506	3101.426400	3482.400223	3614.409863	4102.047772	4104.027730	4167.493519	4746.114924	5124.302965	5256.423009	5389.224449	5396.343564	5496.943712	5596.948510	5954.587630	6010.337577	6023.256711	6025.915016	6295.899600	6303.431127	6398.673121	6918.375827	6963.549123	7005.398144	7191.201846	7824.438925	8042.154226	8149.883185	8850.625882	8897.737852	9348.328337	9571.452280	9726.923129	9922.055244	
257.934898	740.387441	994.713656	1073.670392	1090.669873	1196.200723	1272.192859	1394.627341	1614.047580	2080.440065	2120.487317	2303.661410	2397.382543	2506.330090	2710.754939	2807.569865	2811.052594	2825.646690	3014.724783	3218.941235	3368.472039	3572.546228	3686.693316	4397.997344	4437.348175	4516.375332	5013.030631	5037.852817	5139.557115	5162.270107	5255.248443	5296.124945	5579.404062	5835.409471	6021.352744	6248.988325	6750.182538	6916.802501	7042.354909	7101.126554	7414.589892	7696.938987	7713.540917	7719.770032	7818.365812	8241.227232	8577.334232	8710.180481	9268.677690	9609.885988	
