405 50
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
7.326806	84.065132	493.664486	1115.994209	1218.344687	1231.050731	1324.758356	1675.724046	1950.627393	2459.260150	2580.671472	2596.299001	2661.125578	2797.100295	3001.409598	3283.215601	3511.576834	3596.624463	3952.890183	4010.682534	4086.948130	4346.017038	4397.479991	4512.062256	4841.856222	5039.623329	5480.036086	5499.597759	5589.260030	5601.153133	5865.115393	6045.195789	6256.333676	6331.806244	6649.681332	6693.999819	6917.016960	7878.898891	8228.264398	8633.024496	8823.619927	8950.705755	8981.803926	9227.574143	9302.923883	9331.129731	9796.449346	9803.528147	9806.183379	9995.599922	
189.174354	638.804244	771.644297	998.553908	1031.287191	1134.470608	1327.433629	1461.791410	1495.952929	1541.280006	1650.664463	1819.576457	1941.030032	1941.967174	1998.771704	2599.915425	3263.794381	3268.922533	3520.165045	3855.030491	3903.265945	4145.929542	4333.533828	4413.028632	4707.587110	4997.768819	5285.326372	5348.174915	5443.167208	5638.408090	5768.036872	6033.544631	6180.772276	6184.707425	6207.605225	6309.259006	6821.804873	6930.961481	6943.055038	7446.492872	7562.999487	8500.076122	8812.830321	8848.746155	8901.134460	9081.846312	9577.439694	9589.892259	9761.749456	9859.636788	
